Website Name,Website URL,Product Link,Product Images,Selling Type,Product Title,Product Price Currency,Product Price,Current Bid Price,Current Bid Currency,Current Bid Count,Description,Condition,Condition Id,Condition Descriptors,Condition Values,Condition Additional Info,Product Availibility status,Product Availibility Quantity,Product Sold Quantity,Product Remaining Quantity,Shipping Cost,Shipping Currency,Shipping Service Code,Shipping Carrier Code,Shipping Type,Additional Shipping Cost Per Unit,Additional Shipping Cost Currency,Shipping Cost Type,Estimated Arrival,Brand,Category,Updated,Auction Id,Bid Count,Certified Seller,Favorited Count,Highest Bidder,Listing Id,Integer Id,Is Owner,Listing Type,Lot String,Slug,Starting Price,Starting Price Currency,Is Closed,User Bid Status,User Max Bid,Status,ReturnTerms returns Accepted,ReturnTerms refund Method,ReturnTerms return Shipping Cost Payer,ReturnTerms return Period Value,ReturnTerms return Period Unit,Payment Methods,Quantity Used For Estimate,Min Estimated Delivery Date,Max Estimated Delivery Date,Buying Options,Minimum Price to Bid,Minimum Price Currency,Unique Bidder Count
5miles,https://www.5miles.com/,https://www.5miles.com/item/3y6eg7Ea7l6ra8d4/SPORTS-CARDS-COLLECTION,"['https://img.5milesapp.com/image/upload/v1737293728/item/mgjfeczgoixo9aoi6c6e.webp', 'https://img.5milesapp.com/image/upload/v1737293728/item/tg7tiiitxx9wwsjkjasm.webp', 'https://img.5milesapp.com/image/upload/v1737293729/item/g3lmisfgctgzedkcxzz6.webp', 'https://img.5milesapp.com/image/upload/v1737293729/item/lzjqam3zhfhcnu42fuva.webp', 'https://img.5milesapp.com/image/upload/v1737293730/item/wd1qs6eje4ffgpkpwu8w.webp', 'https://img.5milesapp.com/image/upload/v1737293730/item/i8qpjo57heceboz4n5c9.webp', 'https://img.5milesapp.com/image/upload/v1737293730/item/znzvelqhsehczpqqwj7u.webp', 'https://img.5milesapp.com/image/upload/v1737293731/item/lfviensezeila6lhtbwr.webp', 'https://img.5milesapp.com/image/upload/v1737293732/item/iddknedtcfodo6xgookq.webp', 'https://img.5milesapp.com/image/upload/v1737293732/item/i6htp2gggyeftuxi8srj.webp']",Fixed,SPORTS CARDS COLLECTION,$,$40,,,,Like 20 stacks of different sports cards from football to baseball basketball and hockey. $40 or best offer there is alot of sports cards need them gone asap.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5miles,https://www.5miles.com/,https://www.5miles.com/item/6Xl3Jpmk4ZbrDyze/Sport-Card-Lot,"['https://img.5milesapp.com/image/upload/v1740198778/item/ygu07rh6gylwmj4dhtws.webp', 'https://img.5milesapp.com/image/upload/v1740198777/item/agshz0psivyeyvlauodx.webp', 'https://img.5milesapp.com/image/upload/v1740198778/item/drd5rsokspaoshjlvpkm.webp', 'https://img.5milesapp.com/image/upload/v1740198782/item/g6fs1rgajmk8qmqzxpqs.webp', 'https://img.5milesapp.com/image/upload/v1740198777/item/jxg88qr7rmuc11ypowpy.webp', 'https://img.5milesapp.com/image/upload/v1740198777/item/rzc0t92pckgwhgzdmkso.webp', 'https://img.5milesapp.com/image/upload/v1740198779/item/yeh7uvhlupmywil5w3hr.webp', 'https://img.5milesapp.com/image/upload/v1740198779/item/w1jjdgbdki2jbjpqggek.webp', 'https://img.5milesapp.com/image/upload/v1740198779/item/k9718oxu7emma3mbsc9w.webp', 'https://img.5milesapp.com/image/upload/v1740198780/item/wfjuaeqgxknx8uuz43oo.webp', 'https://img.5milesapp.com/image/upload/v1740198781/item/syz4ipuhv91c7ybnxnpe.webp', 'https://img.5milesapp.com/image/upload/v1740198781/item/iiw1nsca8foblgl49fwx.webp']",Fixed,Sport Card Lot,$,$250,,,,Sport card lot. Great deal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5miles,https://www.5miles.com/,https://www.5miles.com/item/YEZ7JEmD7pzJK8ze/Denny-Hamlin-rookie-card-2007-Sports-illustrated-for-kids,"['https://img.5milesapp.com/image/upload/v1738854702/item/zqph206nde9s2flp6uqy.webp', 'https://img.5milesapp.com/image/upload/v1738854701/item/jwwzyrwafomzk2qkb6td.webp', 'https://img.5milesapp.com/image/upload/v1738854704/item/tsow5migzpxgnxkbg1xq.webp', 'https://img.5milesapp.com/image/upload/v1738854705/item/adjtyn9tvkviudjpnqrn.webp', 'https://img.5milesapp.com/image/upload/v1738854707/item/qazmkr3kk4ovg1rbbam7.webp', 'https://img.5milesapp.com/image/upload/v1738854705/item/zwtlc4ybja0tdahvussf.webp']",Fixed,Denny Hamlin rookie card 2007 Sports illustrated for kids,$,$3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5miles,https://www.5miles.com/,"https://www.5miles.com/item/OmKLJKdLvmBrGN61/1990's-Sports-Cards-Complete-Sets,-$25-for-all","['https://img.5milesapp.com/image/upload/v1736060779/item/tjejuvwmgb5kumgecfkn.webp', 'https://img.5milesapp.com/image/upload/v1736060800/item/nvv90rr6uu0fmkzfhrkh.webp', 'https://img.5milesapp.com/image/upload/v1736060817/item/nxnqrn0lrmuc5e034ilv.webp', 'https://img.5milesapp.com/image/upload/v1736060861/item/maj2ap16nhbmosdt8m2e.webp']",Fixed,"1990's Sports Cards Complete Sets, $25 for all",$,$25,,,,"Fleer 1990 Baseball set, 660 cards & 45 stickers. PGA Tour Special Inaugural set, 100 cards. Super Bowl XXV Commemorative set, 160 cards.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5miles,https://www.5miles.com/,https://www.5miles.com/item/pj9aP82LG0dJdNnV/Sports-Cards,"['https://img.5milesapp.com/image/upload/v1692894593/item/ixb3ikoo3maaczuacd9m.webp', 'https://img.5milesapp.com/image/upload/v1692894593/item/hfn0ofocejjtx0cukvs8.webp', 'https://img.5milesapp.com/image/upload/v1692894593/item/wjj6gigheu7ktvffxjbn.webp', 'https://img.5milesapp.com/image/upload/v1692894594/item/rqckpxeayhjiowcuami0.webp', 'https://img.5milesapp.com/image/upload/v1692894594/item/antd4a4tg1ft4jkg607t.webp', 'https://img.5milesapp.com/image/upload/v1692894595/item/lyx0u8prswimmemcgp3g.webp', 'https://img.5milesapp.com/image/upload/v1692894595/item/kkxodgu1gmkzbtquqsm4.webp', 'https://img.5milesapp.com/image/upload/v1692894596/item/fhhexki2se49uzfnkm5o.webp', 'https://img.5milesapp.com/image/upload/v1692894596/item/n14qwpsckw5fyz96zdop.webp', 'https://img.5milesapp.com/image/upload/v1692894597/item/zwgjlsxgh5tvhpz4beu5.webp', 'https://img.5milesapp.com/image/upload/v1692894598/item/vfqz5eyiedcz1xvl5whp.webp', 'https://img.5milesapp.com/image/upload/v1692894597/item/zaeisrzpkqhfganmtrzb.webp']",Fixed,Sports Cards,$,$300,,,,I have over 600 cards #Topps #Panini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5miles,https://www.5miles.com/,https://www.5miles.com/item/5ox2PA1GNyqPzdWG/Sports-trading-cards,"['https://img.5milesapp.com/image/upload/v1708533701/item/nhmn8pwb0ikrxavyiils.jpg', 'https://img.5milesapp.com/image/upload/v1711224497/item/owalh8kk4c9akbwhdb7b.jpg', 'https://img.5milesapp.com/image/upload/v1711224498/item/vahqzadv7sldi1r9moxe.jpg', 'https://img.5milesapp.com/image/upload/v1708533701/item/qba83wduaqo2grob4g6v.jpg', 'https://img.5milesapp.com/image/upload/v1708533701/item/xwwoajeriyb6yxs0sglb.jpg']",Fixed,Sports trading cards,$,$75.00,,,,Sports cards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5miles,https://www.5miles.com/,https://www.5miles.com/item/d7RAJZ57Gx0gaDOz/Trading-and-sports-cards,"['https://img.5milesapp.com/image/upload/v1727288737/item/tlbtkw72rwd1uropbuxv.jpg', 'https://img.5milesapp.com/image/upload/v1727288738/item/jaespja9zaar2cs2gzg1.jpg', 'https://img.5milesapp.com/image/upload/v1727288738/item/nwady6p6pyyfhlwehxip.jpg', 'https://img.5milesapp.com/image/upload/v1727288737/item/qzrdfc6slpzvcginajbt.jpg', 'https://img.5milesapp.com/image/upload/v1727288738/item/yrczfm2usv9e56yingut.jpg', 'https://img.5milesapp.com/image/upload/v1727288756/item/bvixtulxcjpid5qmafzm.jpg']",Fixed,Trading and sports cards,$,$1,,,,"Many cards available! Come sort through and find some old and new collections a lot of sports cards! Starting as low as $1 Pokémon, Magic, Yugio to name a few Lose packs and singles available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5miles,https://www.5miles.com/,https://www.5miles.com/item/OmKLJKd3Z82rGN61/Sport-cards-mint-grade-10,['https://img.5milesapp.com/image/upload/v1727578631/item/tbeut3gllzi1t7v3u3hy.webp'],Fixed,Sport cards mint grade 10,$,$800,,,,Bundle only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5miles,https://www.5miles.com/,"https://www.5miles.com/item/G1QoPnmG6l7rb7jm/I-Buy-Sports-Cards-(e.g.;-Brady,-Jordan,-Luka,-Vintage,-Complete-Sets)-DM-me-for-more-info.","['https://img.5milesapp.com/image/upload/v1699664021/item/vzkb7rtwcqxhja0dczjz.jpg', 'https://img.5milesapp.com/image/upload/v1699664023/item/ngpqlxnbvgsxviuylprf.jpg', 'https://img.5milesapp.com/image/upload/v1699664021/item/f1fqvpf5bv9ywnvnd6bg.jpg', 'https://img.5milesapp.com/image/upload/v1699664021/item/rdyx901rgyd5usz6slm5.jpg', 'https://img.5milesapp.com/image/upload/v1699664021/item/cqbio3bldsgeizsxqcsm.jpg', 'https://img.5milesapp.com/image/upload/v1699664022/item/dk3f4kmcibxgvzpeg9yy.jpg', 'https://img.5milesapp.com/image/upload/v1699664021/item/wgvdbmhz17kyg7nizt3g.jpg', 'https://img.5milesapp.com/image/upload/v1699664023/item/cljzn4drcck4vz53hxcx.jpg', 'https://img.5milesapp.com/image/upload/v1699664021/item/tsrehrbdxeunlhil5qqn.jpg', 'https://img.5milesapp.com/image/upload/v1699664022/item/dnroemarz4xi556p6d86.jpg']",Fixed,"I Buy Sports Cards (e.g.; Brady, Jordan, Luka, Vintage, Complete Sets) DM me for more info.",$,$100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5miles,https://www.5miles.com/,https://www.5miles.com/item/7ZR4JyMEweBJvYkm/Larry-Bird-Beckett-graded-sports-card,"['https://img.5milesapp.com/image/upload/v1721100513/item/uieebcl6rb2bau3r639z.webp', 'https://img.5milesapp.com/image/upload/v1721100513/item/c0tkin5fspqmzgpavmlx.webp']",Fixed,Larry Bird Beckett graded sports card,$,$380,,,,Willing to negotiate.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5miles,https://www.5miles.com/,https://www.5miles.com/item/eEdnP2Dw2jzJYxVy/Kobe-Bryant-2007-Beckett-Graded-Sports-Card,"['https://img.5milesapp.com/image/upload/v1721099366/item/xa1enfyvsps5jqsjohb3.webp', 'https://img.5milesapp.com/image/upload/v1721099366/item/ozcugigz774l90jpbhke.webp']",Fixed,Kobe Bryant 2007 Beckett Graded Sports Card,$,$350,,,,Willing to negotiate price.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5miles,https://www.5miles.com/,https://www.5miles.com/item/O70GPWZWm1jr5zQy/HOF-Curtis-Martin-rookie-card-1995-Classic-5-sport,"['https://img.5milesapp.com/image/upload/v1712279327/item/peejzkehwocmr4efawuu.webp', 'https://img.5milesapp.com/image/upload/v1712279331/item/sdj91ynyoefqmzycuexe.webp', 'https://img.5milesapp.com/image/upload/v1712279332/item/pzjwnk4nhcmq4wisa4tf.webp', 'https://img.5milesapp.com/image/upload/v1712279336/item/hlwjj2hvdqnd3ksjjgws.webp', 'https://img.5milesapp.com/image/upload/v1712279340/item/mi9q3ej0cnubfncrady6.webp', 'https://img.5milesapp.com/image/upload/v1712279339/item/rzm2zwvxbgibuouysoep.webp']",Fixed,HOF Curtis Martin rookie card 1995 Classic 5 sport,$,$3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
